STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),asset10,Assets (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2013,,9263691.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2014,,9514952.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2015,,9740895.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2016,,9980351.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2017,,10363449.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2018,,10883925.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2019,,11375538.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2020,,11651450.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2021,,12540869.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2022,,14363248.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),DE,Germany,2023,,15445693.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2000,,2273659.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2001,,2471180.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2002,,2691038.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2003,,2955513.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2004,,3266007.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2005,,3605758.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2006,,3925814.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2007,,4166980.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2008,,4237943.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2009,,4223455.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2010,,4227193.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2011,,4108530.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2012,,3923870.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2013,,3835475.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2014,,3878070.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2015,,3948021.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2016,,4026184.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2017,,4129727.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2018,,4259460.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2019,,4369824.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2020,,4530544.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2021,,4927896.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2022,,5293095.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),ES,Spain,2023,,5488022.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2000,,1298840.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2001,,1395647.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2002,,1486453.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2003,,1554717.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2004,,1607611.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2005,,1662594.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2006,,1742985.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2007,,1826615.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2008,,1922318.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2009,,1996482.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2010,,2042990.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2011,,2043784.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2012,,2044924.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2013,,2050390.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2014,,2034706.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2015,,2045116.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2016,,2063601.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2017,,2105222.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2018,,2202593.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2019,,2325638.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2020,,2446750.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2021,,2596438.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2022,,2810908.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),NL,Netherlands,2023,,2972481.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2000,,358250.5,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2001,,383889.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2002,,409071.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2003,,428046.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2004,,452410.5,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2005,,477638.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2006,,506543.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2007,,529887.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2008,,562682.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2009,,560387.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2010,,581156.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2011,,580869.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2012,,558082.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2013,,545712.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2014,,549338.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",TOTAL,Total - all NACE activities,N11N,Total fixed assets (net),PT,Portugal,2015,,550704.3,,,,,
